,Unnamed: 0,title,price,link_item,index,discount,sales,brand,category,revenue
4,4,Máy Đọc Sách Kindle Oasis (10th Gen) 2019- 8GB - Hàng Chính Hãng,5831008,https://tka.tiki.vn/pixel/pixel?data=sqdifAuwgDviHNOAUim5eeJY3Enp5GsuId8zZfTCoH5nad2vyZPEUs6xypVpqdafh5Utk-XAhoUHJOTpO8KrKy91tpJ1lF79EPNuJtNsOs_Y6aainHojubSAHWZBYhYwC_KmfHsLGQGC6MtJBb0qG1OVRwP00i0tXAz6YaQU3_XSXPlPAbq5IMrysM-IXe129nLmXFjEpxbiK1SHWF7bjv88o6Zff6t5tZEfbxzt0pZ_OioR_TXjDSQpzB824kd8BirOQd0k34UlO43rF63Vj5mXHKgkp3QsVmQV7bzHheiSV6g1v9BnDeD0KrblQwz-_zl4cdrgscqzmm-pERRwEdjZwa_zmNbsY2bKT4QgiWhjWHyByhO2xfj69RzdC_Sl3vkGvK67dg1a4txBlPQtFiutEnLp2fird7JsBF5bV4x3BNL47iqgTH7Iom-DELABG5O4At9oC2dK72Tw-NWXbNN7eJgu4AWuRqKbf-cy5SI5Ua_ZSwLYhQ5mycdxH4vO6oEIvrDqI1HwV32mctYXcotjGHAc42N1cm31H3w57K4mzR8xVUlX30h3JeryopZ3E52RsBsA8zkAiUxXFXcXqMdf9DYBfcEhnK99U_L8_3MQaF6E9l3z78vwXqPLr4qsNWsPTQt3LXXejtbahDF1p-nXUSyfdwygbiHhl-S51EIpKIblhM4UkGjU0AFPgSzNkMU2mKr1PuMBg3GVXWxGVuLYlPo4thpm_ir9bFNE6k_av-S4cRavWC4WT4eNnI_pHdeUSl587tY9l3iyAP6UH2TdIxZb84-uHPhPWB5SpXZPQ6_FTreI-yyLk8dg1E4q9fXF8aBRmCW7AOuKzZHNlX2y2p3GM1BjG7CnSvLS53YgjdyslCNnBr6RVl3YolWzEXdB7EoT1m7Dczabi7IeDwDqiglrXzcoZ2GYR-l1bMa0Nw8jU6iD6hZ4NidwTR5QQ5bnPomGGs88VmXfd6UUvk5RCStUQ-HWIh4MZ_87anqw5bGZ9-3_lw6LTD5rqxLvOojSpui8GLfxYC-_c1pppL8gY0mZD0iFvvlFcHj6Q4v2JQDUXQX52xLHbJd4jVmNBogFHLItUqy9kAPYFujduX0ZvJF27DSym1HV1Bo_uyTfjPE&reqid=qGloxPBeRrzan03I&type=CLICK&pos=4,,-32%,3.0,Kindle,maydocsach,17493024.0
5,5,Máy đọc sách Kindle Scribe - Hàng nhập khẩu,12590000,https://tka.tiki.vn/pixel/pixel?data=tLBicE9nzNxetXJfdILiLwkqJbrJiT5uNBddDjG-iS4yVWM-pmZfGAz9ZKQ5Jl7-BvKlQ9ybUb156ARMN00TF7C0akdE6-PU-XvsWDf5-4Ti_0H61em_AKOaruOERBfTw0CGVgzIa8nA2jLqH4kysweq4R3S21QSYiVQEFnOYLPK1fcguolS0ul6NMUwaMtbkQ-21UHqXWusUwixYZEQI_Kli1-ufTtMpaFdB4-DpDyTU5Hy0NNn-mkZ6jz10xKyI7Gl90zfKUOYg894NL-2oUOH8K3M3tftm221rCWt6p9I0ajoQRlXnDm_DC3mzj-_DOCUmD9KfBzpupr69zyIdvcZbZCAZwoheIHlSt8sCLoHkizBY63Z5ggvG92rtx91_FKM_w09h4XESQtu0jBnSdyN76OhmK8oIy_QEzw-iIH4SJGzm9iayOihvTHKFb3OvjdsqBVUNmBIDsSiak2ELVw0VIbnj7ernJDJsAu5bqKJJaUkgaBx1_iJW_9mi3AERZDZuBkbmIKPgUxjkufzBYWPvr5tw2-MOdusQiqtmeZpjY-MDd6YubixonHvaLbVjdPRO_Opm4hVc_GAy40oiLgnpK1wvDWUfIoQpO3fHlYgUDqt9ltkklNbQa3m5sL12Y8YTFiH16o39T7gqndzFQdQBYUNd3hlHcDZULWn9zL-0N8kwi5M-MhLEBl94n2JLvP6qu0gxedL3QkhBEZx-2ctf3K6LuVt2t7ypcdKa3KY05tfWBcl4yqLWuH71EQOx_Xrsse83Y-steVTnooQs262kWBUNVxDrS9pac3VB2Dizl4urJfDZ9xSWJLsnDKQJx4m1w4900u9mO0M-mrtpJPS7E4PQZR6XpbemD4RpFlHUaMTXm-vUNp6UVrWpPuxKTrbvBlne1C_ozM3gKeWffe6N8mqr0fXhM5WqiLLyS6Jk9UfAXt_81GjReDcxbIWnnWWeeihA1PxB6VNtA41srZMrhcCgAKfyfpg_Tn8tGGGx2DIco1273qWzdkGGRQDFSPH8Qob1iPliSFQOotMOhLYAfb7E1MD_RUzMLqmyoqoKyBM_BISUedL_e7jYR_N4eB1EI9M0NU&reqid=qGloxPBeRrzan03I&type=CLICK&pos=5,,-14%,5.0,Kindle,maydocsach,62950000.0
6,6,Máy đọc sách New Kindle 11th 2022 (16GB) - Hàng chính hãng,2630000,https://tiki.vn/may-doc-sach-new-kindle-11th-2022-16gb-hang-chinh-hang-p214756058.html?spid=214756062,,-21%,486.0,Kindle,maydocsach,1278180000.0
7,7,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,3330000,https://tiki.vn/may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-hang-nhap-khau-p125182567.html?spid=225920030,,-1%,3.0,Kindle,maydocsach,9990000.0
8,8,Máy đọc sách Kindle Paperwhite 5 (8GB) - Hàng chính hãng,3400000,https://tiki.vn/may-doc-sach-kindle-paperwhite-5-8gb-hang-chinh-hang-p179547641.html?spid=179547642,,-3%,516.0,Kindle,maydocsach,1754400000.0
9,9,Combo máy đọc sách Kindle Paperwhite 5 (11th gen) tặng kèm bao da ( Cover ) - Hàng nhập khẩu,3441000,https://tiki.vn/combo-may-doc-sach-kindle-paperwhite-5-8gb-black-11th-gen-tang-kem-bao-da-cover-hang-nhap-khau-p201067649.html?spid=184640905,,-11%,468.0,Kindle,maydocsach,1610388000.0
10,10,Combo máy đọc sách Kindle 2022 (11th) tặng kèm bao da ( Cover ) - Hàng nhập khẩu,2750000,https://tiki.vn/combo-may-doc-sach-kindle-2022-11th-tang-kem-bao-da-cover-hang-nhap-khau-p209927605.html?spid=209927618,,-12%,111.0,Kindle,maydocsach,305250000.0
11,11,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - 16Gb và Bao da - Hàng nhập khẩu,3830000,https://tka.tiki.vn/pixel/pixel?data=7F2f0ZCpPuXXGeiHM_Mvb63ZotacecdnQH7130-JdgV7taOcSxaHcnMt_eQO0BC0tvOUf0Qx7BZTUlRdoUCiLoLGZOp7snrrUUPOyKuUdkRMm8YsoW0kUmGTFvDzi3jdNDum2GJCQ1M0UJtPG47XRQClSj2DgJ6TsVG8DpSeU6ltnn3KWGxwORi2QwPxGYkaRLV60Udy3uf2Iu8ZJU9XqNlw9EO0Gxk-Ueb1sqegRPrJsZes-gOQq8jN4xVMg0xZR5MD_o83VhMBDMfQJcD7J2kbhd8ghp4QtnCs6f7IxUge2R7QyuolP1-L0CIMwMS87-H_16rsIvi_ptLFVTUtdi27Y-ZcjgwGIp7EylIF1cYAG1FT_viLRXjtwg7O8NZgfI2aiDYlyxcmy028Rzs-AXWzaW-3Zc_FuQZea6yx0s32O47ZDOug5Z0eis5OwWu1KZADEcY5qZpvybAqjNp6dTTaNvE6Y3ehTDfukQ-HXeKl6eNUZIwlTDbtTaYXBTBATOGEWLrPifALs_nBMaoU1ZjE00j9Ovuujmt09Qym7SXluShTzT-dOEPC2W-DBS2p_7IA_6f7YITIhJzvkl82p_cdzRTl9behJnmMk_-JkRvKh5ZpR0j7ua_p0whRYa90k2XRSkRswMYgpxBDHseqa1ryhNmtlMqXhp6can9GzqfaAQKF85fqbia1KXuw4FghpMiRnbDleRSedmxVtp04uS08YSjs19-W6bJeoMOBoGYkg9nh73BT14m3b2SM3d7bhmSAD5XHelZWjaXxhSm6FgORYEnkNk-eiLbsTNVyMbUh2TfYp4Ad-KbOXy1RF17POq1dVbKcUCsX5G84Nfx3bagTpbLtpqYXBDQiA4FgmkPnCfg0LnsyxyheXd5AxvAwPMVy-8LaR9Peh7c5Z5b7shApr1jHsiWeHT_TS4TaSXfThPhfM_-hXopLOEhrYwdHLx8064_0yW0DBLqHHDc3RLxC1oC1e7ikCsptdpIOxgDb1t1hE7HFP2-AP5IUQWL2GkDq_KosAKrsivNPsZywlzDc_HlTttvsB16OmPlxdOgHh04YZT8y9zv6gO4-gevZ5I-uveBBAzlW2wdR8nZveMSjFUmtsDqYuutn32xnr9-iN2kIyziBpHD0r3lic75PnY2xkA&reqid=qGloxPBeRrzan03I&type=CLICK&pos=11,,-11%,7.0,Kindle,maydocsach,26810000.0
12,12,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th) KIDS EDITTION (KHÔNG QUẢNG CÁO) và Bao da - Hàng chính hãng,4161300,https://tka.tiki.vn/pixel/pixel?data=k6S9pR1MNjpMdtSYfGoNFomHjkvPQPL_V8a6pP1Nq9Xnbeqtwb4n6FYTQMCoAEMGNX9kE-zYp0IA6vz5MMxTz-0OUpF09heXtfn8WH-iTPtzP70C6iQxDbjpsj82LO6yJ_MngEFeC9r58gXtc-x1nRwaDUl1hVQZIs2nsWXAib7cp8pYrO9xkLctPblw32AV0BzsEjjIoG5AvoKU4w09FhLHM7jkrKyVNW0yhtSt12QgBjI150BEBaVG8dLcTnihC29za61TYf9mvc2KMVXoYfrgAQSmnxDZQkhcgySBD5tZzQNm9_Sz8BgyGV-UfLh8P1j12rxSMByJFe-Ratf1svNFgo1gpDCycPCRW8BLkBjm2O0imD_FH2YfEowAufn9YGXDjSWeAwTZV7BxQHDMBI4ELVHkIT03ZcQcMycpdJu-Rpc9czg_ZieQbaPQQ7hqZhhWIY5hu9eRtufrMk0VEUQAvJ5-Mn_ChPyW8swu1MdK3Mb_zB8rSp4KLAaiQMDrGfdMHO204hZ9sm5_H2BdX9JE0L-g0VFzHcVECy78EC7MKR7WSXmA9AlOht1wydnSsQCDGT9eybte-NoG8ZR3Wp280k1BWlHNUDzKyb3_3aI_IlVqSssGbySNVgysq7iD-U0jpzdwdIN30977OkABYknr-5oeA_BffKIg8QU8rpq5_wsX_5XQ9QhAohH8dT5egSi64NiMR6L-ctZ1kc716EobY-7o4PGLZpPEiNnlkGVXmfmlbBJ8DJj7IeE3roDkbfU2hqLTOTSMsseRDnVKQK1wlmdX8VeUPNEfQYgwkF8pAgCQaUsfp5xg4amZ9NETemk5kTVBrABid9qWRpccDSAn0wNnAzh3Vgo3zi1dG72pWNDrmGzO5Q8M8EJkaj0WYs2_7u_4Zx2D13iFkSF2b2PW4oyX5Nq-6ooufS_yKJSY_JIUek-3s4-5d8aqh0r49-9lZwdU1NuG8I6oM8-MIMA6YvYm9CzJr3_ys9bvIOR5W7E2kaYkuGE2ebZTgtfUtGIIiOtDB---3_zQdYAwB9l7kwacGvdp3tXGzaDoSlWvJz1pg_fM1BbW7efyTtEoMKn5fsHo4PYAaXfSxiyD-cTGQWH2funLQAf7ppDU8rxz95d-iu7NrzMmOT76jrnDajxyuQlxdhNhuDWOMC0DO-g3v6vTbrc73uvv3aEaXKtiY3qv&reqid=qGloxPBeRrzan03I&type=CLICK&pos=12,,-13%,5.0,Kindle,maydocsach,20806500.0
13,13,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng,3551100,https://tka.tiki.vn/pixel/pixel?data=hriORsvBvOfBP4JrOaO3inhiV2ouO0_A-POWXqetdYWSurU-XFGfIrHxOLeOQOvaTl7qbBf1UIF7-7U4pDHdInBJ-m_pwgLAJcK-FmzbOAHnkKz6LHoKuOJNuMkOHHxWzymB4RwbHR2bqHfI1Ht742uCAeul4OWDgmfpXnIYzBzLzGRYfh_2oYFNrghZRr0Dbxy2I9AGwYukcJqpKnPqKLMeyqUqdvDr_Xeg7WD-t2ur-cAisR56cM0Abb3wiD1-mhVsZT8jtZPKSwmLiorUKGc6YjpL6xTVJfHzwHfOrWDhrXSLVaOCplvsnvxXSr_npplbGxsJnf3Rrbh1lG2W5-Y3TunMmjN73QC4qb7Q3jJ4o1yoVbuLXCj5zRQHW9YPbtNm2xOQgFZSyjGcEyvzRDWkcVh4si9EnkBioCL4fEbkc_nDKVhaz_N85Em1DkJsgo5Sdj8l_uh0n5h5J4B_9xx5ukjZkZiBQaZ3hkfU-th4FhGJkvB-ZnrgoYljtxQwjaC2fWNggwQ2f1mLvNJnWQbecpwppmIJsFaWW9ONR0CWM_TZtVdIlS4RYzhy4W6pqIkSZVXT-CfAkaUgbZTbNF96yJXFsWHFuHxRq2sRegnc27J8sJjgwtcKsb6JXKGKR4rLnr3aQ71wsL5Ir9uqDBAUYI77hTGFIXzQ56wNvncKU2wh7dJyASl-1MLP9G2AY8ewjU4Wu3oyqWKm4A9rbJHWkHQqLFN5dayRw4o6UWslRyC7z9XoQOqXCKNxtyuEGsqs4gTWapkmn396YR75ZI4zLn6uaJ3HFAYJIjk9-3gnCvKTIDFY7IHh_i_QFkT7F1r1KBPZoHd3g-9Vn3FScABzUm5tzA3TJQFNk12-qY-kR0EK2y1ubTLLnSVY_FmQt5kHlNIRSyDrrRwySpBQthvCUgNgn50UZtXuQO1uIpahdqW54-imMWMNH1fVhqm2Nk46fmGNoXgdSBn0Q_dAC1ZqLdy7PDM6si4laBv4XuzppdrdpPzpK7K-hKrEsl7qIUzQ2xngWvjZ2LO42Y3qXyIKt9s1Qn2m7FPT3h0pGlnBSoAeg42FsrKa1wexH1ku48IE3cD5cO0knundyaCHFHAxOQ_m01XNe_Qz1fqgV-0cCVguIfqH&reqid=qGloxPBeRrzan03I&type=CLICK&pos=13,,-1%,448.0,Kindle,maydocsach,1590892800.0
14,14,"Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da FOR KIDS (Bản KIDS, Không Quảng Cáo) - Hàng nhập khẩu",3790000,https://tka.tiki.vn/pixel/pixel?data=BJbR36PJRjpJQ6Dc6k1Avhv2icJaclPEmYgsgqeVgGbiobhLie4AgIcLMSbcKSbJJzIi6-rGQ87oT9djV6C_FFYBxC0J5HEfdeIuieSaN_Yuf0XfQHAtwG6xCNKiXEIV1Y_x2ZFmWW7NcrMrAoRpXGwJponPmJcB-nsURfseYzAh_BszZ1Zh5rIsmO5YJs9Kro3mee58MBzxZE1u2UmckD4liH3PeYRtYpWP6oLQV7MKwohhFle3t6SsWBfhjont3B0BbtlKyjjrM5z1DQ0ZRncst-aazuoadY4LGSdsaPDFM4NDPx4fMSBOdq4pfiFI9D-K0OkziSx6GNBXyiGc1EqAEbtDD1zshRHM3N8JTDz2RoJyhd0QKQLgKmVM5jbkWWpeDqHvxcIjR0PgQIf4SnaQx-ccT18kG-XvFJKHc5su2f4Bm1_IY1AzeNnw5_u30_OzVqTbl6Q2sZztgB0uUkMqWR8e6ZRHp1NdktgcL-ndh4n6jrLHxuIN2A133j0M3blTzH72ACRngSrwjnEmyaZm1MROFZudOfyXbACiXNIbxoVsXGbz15Y019s1LDrAuGc6FWTIY_bKnpj9qJPVY_Mw9zI6FBHwNfHwqmhGpAi5M0RzOS6TNaxXza20q6dJ3rebX6Bg6qJgl_9p7bPvpjniaX-W819sBV81ICOSxYn5378LFMY9bwN9U-4s2CsvWCsXirmoMSmWx2JoG1Pmq4o4HLuRugJrJDGUuU-aM6HTId0VzysApEMoN0aA9uHibv-Pw7Gf-WjItyuwyBNcpcRIIxTR7UiBxuKM9mhqSvp28byPDBVB1GljAOurN_yi2W3016rjup5ujhU2z5akLmnlwlFm9EMipYdnj7zWTDVPN9_w5FuqiXpm0uf18GZoInCiQaohAKm-zHm_jdzkYY2jDCPSldvNYKFC4vVt5kDI_z9A0oCOV3Ui6RyYUDzaLAaJp94dBeZj5gVwDHq3FWZL2ep6yPfi1LrHbfNff22Lfhm_dmu5WWGffMkxmiraLJcV533vS0j7ZJeuMD3ndaDzXrgTOouX6E3rvqrzV5PlDc7H-MN7cXI-lAksDu4BuYOsS5ztZo0WEGj0xXXMIa12_RTxMSygpIxZ3mky4uKgWQwxVd3awIQVoCyxoVG5GHdfhaKBC_KakslRBuzgt4vqR7AC0A6pU0LHlfrDtQFypPc&reqid=qGloxPBeRrzan03I&type=CLICK&pos=14,,-3%,3.0,Kindle,maydocsach,11370000.0
15,15,Combo máy đọc sách Kindle Paperwhite 5 (11th gen) tặng kèm bao da ( Cover ) - Hàng nhập khẩu,3595000,https://tka.tiki.vn/pixel/pixel?data=aDNMlwHS27n9iKwkweH_Sh9vrP-ay9V03b6051mnDLUhHJ6yjEH4xRz-CLBvTDsAkPsHnHU47XtcgsZVcc-miD2vD-1L0NYE_5ZOSDJz9nfHg78-aCpwtcbcbmhnqL1ahJ4o_aIW0GUgya3bjKRBhbJ6jen5RSD5S_jh-ZLGzZ3Zbelnz3zGIqkAXnqClxiIBvHg2TQPcrezuyChMHO-zRG1x71FnWZI4NDyl1gTV8rTiMg5BF3rMWYIiAdZxsWkKHdJYrzb20GZoWDVCuQGGbdio40Aj1VY0QtEOgCSypHjIDarP5ntUO-rvUHLNCBLFVPGOhiXVPy9LNasURLgX-tyYrsXBJJkbSs63QMo4n-Wma4f38QZpi1cyf03_ZZP0McUQDHIlK0xSF3mgJ63VBtG9RgfOdu9y1Dm23xDESmHqnFrjdDQCnKEo0Le10-bq_xbmn9Wv7NhFap1VZpY81kM9ZhK4PtgsVB1QL8rV1TRD-h7I8pvLyKLL3c3AH7tIve4CjFCCL0AKvz6_t9VWe27jKuClOju3Ij5kYuPIT4SZQiZ3qYMWpy__HTMJT-R87T7cz5_yBay408ebSaPwppluIYA0Ie_lfMJBeEIR7HFG8AGji8LS9U59QB1vzr0V_QMa2Dz8Uz-USWlh0tbU0jayww090DlEamOie2e9VT5yQuTtSU6ugo_Yzl4reiV8QUbCGXKU4GrAO1gCRRU6CWst4pBjYLMMI3JuLTSWy5L6AVX03yVXYdnqJD4IU5JY9j27euSTia0sdNC64dkCkRWxpHRn0C4zydSOxIw_KvSlS_gHsuwKyyDSqMbEUlO3X61KO1wfbnvi44vycxjH6Xh4oJSwaLLMkT48jenGsB0XD0FXGajh3Xv-QF2X5grC9V9uvuDQ_PNztaLb8POf__IfHrcV61zH_IUTLXcC_7FW75NGFMgpBa8fhsM3LColN9rPSvw1lvRCBWco5hRxRtaHJ4NHIYLJ8iuc74pxNmvdcR1YpjjCnKmX3oE74iTl8TAd44zdSN9bB_8eBaoOqhIHZbQ5vyBKLYfmhYzbM-X2XYUQnvXu2qhNES9WtW_D7IPofHXpuMLRtwvY5RmoJOkS4IMDC9HAQFQJj63z3WysVs_XDZJaRRI3alDOXNLqaKKP72CC5dPkKtZ4YS-W-JcXgr0&reqid=qGloxPBeRrzan03I&type=CLICK&pos=15,,-9%,468.0,Kindle,maydocsach,1682460000.0
16,16,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da - Hàng nhập khẩu,3490000,https://tiki.vn/combo-may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-va-bao-da-hang-nhap-khau-p217706932.html?spid=161964619,,-4%,452.0,Kindle,maydocsach,1577480000.0
17,17,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng chính hãng,3551100,https://tiki.vn/may-doc-sach-all-new-kindle-paperwhite-5-11th-gen-hang-nhap-khau-p252586291.html?spid=252586528,,-1%,448.0,Kindle,maydocsach,1590892800.0
18,18,Máy đọc sách Kindle Oasis Edition 3 (8GB) - Hàng chính hãng,6690000,https://tiki.vn/may-doc-sach-kindle-oasis-edition-3-8gb-hang-chinh-hang-p271218081.html?spid=271218085,,-11%,9.0,Kindle,maydocsach,60210000.0
19,19,Máy đọc sách Kindle Oasis 3 (2019) - Amazon - Hàng nhập khẩu,5790000,https://tiki.vn/may-doc-sach-kindle-oasis-3-2019-amazon-hang-nhap-khau-p43924153.html?spid=173476396,,-1%,34.0,Kindle,maydocsach,196860000.0
20,20,"Máy đọc sách Kindle Scribe – thế hệ đầu tiên có thể đọc và viết, màn hình 10,2” 300PPI, đèn vàng warmlight, bộ nhớ 16-64GB, đồng bộ dữ liệu qua Microsoft Word - hàng nhập khẩu",11390000,https://tiki.vn/may-doc-sach-kindle-scribe-the-he-dau-tien-co-the-doc-va-viet-man-hinh-10-2-300ppi-den-vang-warmlight-bo-nho-16-64gb-dong-bo-du-lieu-qua-microsoft-word-hang-nhap-khau-p217548686.html?spid=217548688,,-13%,3.0,Kindle,maydocsach,34170000.0
21,21,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) và Bao da - Hàng nhập khẩu,3490000,https://tka.tiki.vn/pixel/pixel?data=Wi6YMvSid0b1tUCV8kuyfK_tqOEMCy3EcAz_dh9t_HCCgan3yJjZzPdg6MRI5Egoikftz23-741yqDcoO4W_vNpMk1Al6YZ6HUu1NV-MHUnsx1aBmribAJ5AKfB7ZMAvhg1RlS-8pPJowNNV3w-5_7HLDFRUrCqgfGQTzpe_8fzoG8yH0jTUfaaQJX9R2FTrEwe6QYMDpLFnfLqFoC6W4-Tq57wfZ8fDOMYBBsEAxV9vK_GuJ3rNqUJr4NWQ7fZibL0irGUcz8bi9XTVS4aMFB1ByHHwWxwJarbHQacbmt17PkebSeLQll41Z9iyTR86nymjS3vKi9uFBFyzjh5VeoZgesCWn1YNFPEUGDiidZRhTXxXXcZYQWJZFn4YHvUkDhOStx2JAtCsrADbpI1W3WXOJ9Q5euxK21BL7oCPx9USaV0D2mUU3XDLFH9oENbLBK8lUjRQkz4xQ00VM-vpgn0baHzfKM07QUZI2kKVRDRHPJ8_hKAg-drr9vZ743iKd1XfFiaCo-r9DafGa9OPJnuw_Jb9Ezzp8KEET8sksartRVIZazwH5ZbSJEMLjtyrfl5FlY-bBgLtou0csH7KRiex4JlcExuSMWFWqqAfOnO3Q4_Z-_INcJBbNvQZHp6EmbSokdYOoEOiMxrJ8ndzT5397xc4lpCVzGNwdbs1_Y2JotrKrfu_YwnXaDDFTct6TeguF0Pu_ioulIEmPN6moSqX7usNOVFssoBa_PgPyJ_FKTIT4xyPIv8rees1J-1FYXrvvb2yHLY7vhWMFkteICLWEVpfdcjgZFmA7iX75kKNUYI7AvQ4y2rdonVSkr5-gDex9Q63km861uZH4mLJ7t7tk1VvqfAaLE9YDvLCsU0ZShMbayDcdZA4XAU9wjTwQuQu7ZXfm0Y9CPOFLwHKkQZVq5LuJrKM1BBvbsZkYqo1CbdIOju7ugDQi8xo4k1OvBGV9ID8J62yUKQ9D2usVgT-nFy3z0rm_fgvJ2KMc1VtA3GHgOWqcZlKkMz1HvYYCx7P2hC2GZzEqkTVRZGtVRikiQGqB9w75OiBw2OdZZzrwox15TLdvMTmRdyKKmIIVmqlm19WE8QbNz0X3VfvyyxwXAiFk6C9tVpMeGIPkXQxArA9dGaFuHwAWTqqHR8&reqid=qGloxPBeRrzan03I&type=CLICK&pos=21,,-1%,452.0,Kindle,maydocsach,1577480000.0
22,22,Máy đọc sách All New Kindle Paperwhite 5 (11th Gen) - Hàng nhập khẩu,3490000,https://tka.tiki.vn/pixel/pixel?data=5gaX_zJwFFzGsiuQLzaBg5zL5b-VfqBhH4PFLFR-eHrZQoWiUVpT5-JHgyGi2aIPo3s3KfHpFO-gBJrd2YceTNlKm1QeAn34sqiZblmEOhuHYWqJ20hF1JB1ldur0fs9l__6MHHax62PbjSVkPHDhPDGPZEZvsykOARyMykG-01C5W5fjScllsG6STItAILbcllUCgvi4iOrjhYRcGI7tSpTpv5z_0A81cX8XfadRHVbmvftiJkMVMzpADRZS7c1t-WSSg3TrJF9hMs_OmfGmxaRlo89vLNMNDzGGKt7M7dtXRXaxp9FgTQkMYg8UOkq9sNuYQmclAMN3Pt_FV8stN92NyOKpjo9_NeBpu1aXhbAz2l5eGZRc6epEZ444EkK3Olx12W0bqAsUrJwXjemmD-aInUFvvifeSLvmRIiqTOSzru50dNTzcwA9uqflcvj2eYpyGThF3s3cqrgPRUKInRLOmUgqoggNA_TLEa2bUulg5fP9k0du_Uofm2T6tSWk3IkcnmF6zWdwyRkruVvEi0VTq73dRWTLeucZ35W4kkvAgaRztjHcZTdiBjgiwVcVCGfJM9ywYMFXzQnlHfUuI8BnMePAQwJuZERi5v6MVK6qCG9vPC8uX5Epbl9N45dk0t_je_4RogEc3_AiBp6b8KAnFuCxnLAVRBWqdF6Xl5WfiNBRNxFCK079rkZvkvr9d4L4J7C8RAYLm5lZEHnS7qrj8LgvTxpzm6Eo1PzgyhtuhjIk0mY7GfF9MEFtNHA3ZqfjfsrC4XUPeDHbo-QTZE_4IWLBvK1l-KU6xZ8O6mTMc_ASqCwhm1TsvLH3sKDXi60ZrByWCZbCZj-iy4dV1rsTo8BpHLiuRDHfWCIVYfMLExL76NWYIDToRt4UcSpwjaA2w97RAs8RpPHI1qpVA_X9uAiKkWqjpqlUNDuTBhrAzzwkGEtAC8bM66BVdEiTf5wKkzNIzEbLj2XeLzfBSs6opGMhgzgeaCi_dcHslKA40HqZ1g-auTrDr5qCJiE0Jt_175j-z7rmWZQdbsKBd3EWdjgydPpEmJvN1v6X6MwB_CEZM8MbCYfkULt3PtsoLgPYgqn_-x1WcE4xYpRZvBH4Ls820yVK8BjwfE8kQ&reqid=qGloxPBeRrzan03I&type=CLICK&pos=22,,,1300.0,Kindle,maydocsach,4537000000.0
23,23,Máy đọc sách All New Kindle Oasis 3 - Hàng nhập khẩu,5750000,https://tiki.vn/may-doc-sach-all-new-kindle-oasis-3-hang-nhap-khau-p173387789.html?spid=217289744,,,56.0,Kindle,maydocsach,322000000.0
24,24,Combo Máy đọc sách All New Kindle Paperwhite 5 (11th) KIDS EDITTION (KHÔNG QUẢNG CÁO) và Bao da - Hàng chính hãng,4064300,https://tiki.vn/combo-may-doc-sach-all-new-kindle-paperwhite-5-11th-kids-edittion-khong-quang-cao-va-bao-da-hang-chinh-hang-p271530789.html?spid=271130591,,,5.0,Kindle,maydocsach,20321500.0
25,25,Máy đọc sách New Kindle 11th 2022 (16GB) - Hàng nhập khẩu,2690000,https://tiki.vn/may-doc-sach-new-kindle-11th-2022-16gb-hang-nhap-khau-p242434782.html?spid=242434787,,,47.0,Kindle,maydocsach,126430000.0
26,26,Máy đọc sách New Kindle Kids 11th 2022 Kèm bao da - 16Gb - Hàng nhập khẩu,2950000,https://tiki.vn/may-doc-sach-new-kindle-11th-2022-kem-bao-da-16gb-hang-nhap-khau-p226946394.html?spid=226946403,,,12.0,Kindle,maydocsach,35400000.0
27,27,Máy đọc sách New Kindle 11th 2022 (Kids) kèm bao da - Hàng Chính Hãng,2990000,https://tiki.vn/may-doc-sach-new-kindle-11th-2022-kids-kem-bao-da-hang-chinh-hang-p248766283.html?spid=248766284,,,18.0,Kindle,maydocsach,53820000.0
28,28,Máy đọc sách Kindle PaperWhite Gen 4 (10th) - Bản 8GB - Hàng chính hãng,2999000,https://tiki.vn/may-doc-sach-kindle-paperwhite-gen-4-10th-ban-8gb-2019-hang-chinh-hang-p6597807.html?spid=8073155,,,368.0,Kindle,maydocsach,1103632000.0
29,29,"Máy đọc sách Kindle 2022 (11th) - All new kindle 2022 11th màn hình 6inch 300PPI gấp 2 lần độ sắc nét, 16GB bộ nhớ trong với cổng kết nối USB-C - Hàng nhập khẩu",2300000,https://tiki.vn/may-doc-sach-kindle-2022-all-new-kindle-2022-11th-man-hinh-6inch-300ppi-gap-2-do-sac-net-16gb-bo-nho-trong-voi-cong-ket-noi-usb-c-p209872337.html?spid=273651362,,,1.0,Kindle,maydocsach,2300000.0
30,30,Máy đọc sách Kindle Scribe - Hàng nhập khẩu,12590000,https://tiki.vn/may-doc-sach-kindle-scribe-hang-nhap-khau-p217640502.html?spid=217640508,,,5.0,Kindle,maydocsach,62950000.0
