,Unnamed: 0,title,price,link_item,discount,sales,revenue
851,23,Combo 1 Hộp Bao Cao Su LifeStyles Classic 12 bao + 1 Hộp Bao Cao Su LifeStyles Zero 3 bao,143000,https://tiki.vn/combo-1-hop-bao-cao-su-lifestyles-classic-12-bao-1-hop-bao-cao-su-lifestyles-zero-3-bao-p195874412.html?spid=195874416,,1.0,143000.0
852,24,"Bao cao su Sagami Original 0,01 siêu mỏng (hộp 01 chiếc)",137750,https://tiki.vn/bao-cao-su-sagami-original-0-01-sieu-mong-hop-01-chiec-p51399678.html?spid=187308141,,,
853,26,Bao Cao Su Powermen Gia Đình Mỏng Trơn 12 Cái Và 42gr Gel Bôi Trơn KLY,90000,https://tiki.vn/bao-cao-su-powermen-gia-dinh-mong-tron-12-cai-va-42gr-gel-boi-tron-kly-p5502445.html?spid=5502447,,162.0,14580000.0
854,27,Bao cao su bi chấm size nhỏ Powermen Dotted hộp 12 chiếc và 1 tuýp gel bôi trơn gốc nước KLY 42gram,102000,https://tiki.vn/bao-cao-su-bi-cham-size-nho-powermen-dotted-hop-12-chiec-va-1-tuyp-gel-boi-tron-goc-nuoc-kly-42gram-p7584376.html?spid=7584377,,76.0,7752000.0
855,28,Bao cao su Safefit Prolong kéo dài thời gian hộp 12 cái,73000,https://tiki.vn/bao-cao-su-safefit-prolong-keo-dai-thoi-gian-hop-12-cai-p273711027.html?spid=273711028,,,
856,29,Bao cao su Sagami Green gân gai hộp 10 bao nhập khẩu Nhật Bản,90000,https://tiki.vn/bao-cao-su-sagami-green-gan-gai-hop-10-bao-nhap-khau-nhat-ban-p242079073.html?spid=242079074,,,
857,31,Bao cao su LifeStyles Fantasy làm từ cao su thiên nhiên có gân ngang cao cấp ( 12 Bao / Hộp ) - Xuất xứ Úc ( Hàng Chính Hãng ),99000,https://tiki.vn/bao-cao-su-lifestyles-fantasy-lam-tu-cao-su-thien-nhien-co-gan-ngang-cao-cap-12-bao-hop-xuat-xu-uc-hang-chinh-hang-p68761007.html?spid=111919159,,4.0,396000.0
858,32,Bao cao su Powermen Superthin 12C,99000,https://tiki.vn/bao-cao-su-powermen-superthin-12c-p2324079.html?spid=2357503,,47.0,4653000.0
859,33,Bao cao su CXTS Power Men cá ngựa đen Hộp 3 chiếc + Bcs Sagami Hộp 3 Chiếc - Che tên sản phẩm - SHOP ADAM,80000,https://tiki.vn/bao-cao-su-cxts-power-men-ca-ngua-den-hop-3-chiec-bcs-sagami-hop-3-chiec-che-ten-san-pham-shop-adam-p96537773.html?spid=96537774,,3.0,240000.0
860,34,Gel Bôi Trơn Gốc Dầu Durex Play Massage 2 in 1 - Hương Thơm Nha Đam - Nhập khẩu Thái Lan,330000,https://tiki.vn/gel-boi-tron-goc-dau-durex-play-massage-2-in-1-huong-thom-nha-dam-nhap-khau-thai-lan-p214841127.html?spid=214841128,,2.0,660000.0
861,36,Kem Bôi Trơn Durex Play Strawberry 100ml - Hương Dâu Kích Thích Khoái Cảm - Chính Hãng - Nhập Khẩu Thái Lan,255000,https://tiki.vn/kem-boi-tron-durex-play-strawberry-100ml-huong-dau-kich-thich-khoai-cam-chinh-hang-nhap-khau-thai-lan-p198230153.html?spid=198230154,,8.0,2040000.0
862,37,Bao Cao Su Sagami Kéo Dài Thời Gian Feel Long (H10) - Gai Nhỏ Li Ti - Không Mùi Cao Su - Che Tên Sản Phẩm,120000,https://tiki.vn/bao-cao-su-sagami-keo-dai-thoi-gian-feel-long-h10-gai-nho-li-ti-khong-mui-cao-su-gian-hang-chinh-hang-p167578128.html?spid=167578129,,,
863,38,Bao Cao Su Lâu Ra Durex Performa - 12s - Siêu Mỏng - Nhập Khẩu Thái Lan,190000,https://tiki.vn/bao-cao-su-lau-ra-durex-performa-12s-sieu-mong-nhap-khau-thai-lan-p214851824.html?spid=271224193,,,
864,39,BCS Sagami 0.02 mm (H3) - Siêu Mỏng - Nhiều Chất Bôi Trơn - Non Latex - Chống Dị Ứng - Nhập Khẩu Chính Hãng - Che Tên Sản Phẩm,218000,https://tiki.vn/bcs-sagami-0-02-mm-h3-sieu-mong-nhieu-chat-boi-tron-non-latex-chong-di-ung-nhap-khau-chinh-hang-che-ten-san-pham-p167611680.html?spid=167611681,,,
865,0,Bao Cao Su Durex Fetherlite 12s - Mỏng Trơn Ôm Khít - Nhiều Gel - Hàng Chính Hãng - Che Tên Sản Phẩm,235000,https://tiki.vn/bao-cao-su-durex-fetherlite-12s-mong-tron-om-khit-nhieu-gel-hang-chinh-hang-che-ten-san-pham-p198259571.html?spid=198259572,-6%,,
866,1,Bao Cao Su Cỡ Nhỏ 49mm Power Men Tighter Closer - Thiết Kế Ôm Khít - Nhiều Gel Bôi Trơn - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-cao-su-co-nho-49-mm-power-men-tighter-closer-thiet-ke-om-khit-nhieu-gel-boi-tron-gian-hang-chinh-hang-che-ten-san-pham-p167450903.html?spid=167450904,-25%,,
867,2,Bao Cao Su Nhật Bản Có Gai Sagami Xtreme Feel Up (10 pcs) - Không Mùi Cao Su - 100% Nhập Khẩu Chính Hãng - Che Tên Sản Phẩm,110000,https://tiki.vn/bao-cao-su-nhat-ban-co-gai-sagami-xtreme-feel-up-10-pcs-khong-mui-cao-su-100-nhap-khau-chinh-hang-che-ten-san-pham-p165205656.html?spid=165205657,,,
868,3,Bao Cao Su Size Nhỏ 49mm Power Men Tighter Ultrathin (H12) - Siêu Mỏng Mềm Mại - Gian Hàng Chính Hãng - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-cao-su-size-nho-49mm-power-men-tighter-ultrathin-h12-sieu-mong-mem-mai-gian-hang-chinh-hang-che-ten-san-pham-p167447728.html?spid=167447729,,,
869,5,Pjur Gel bôi trơn gói 1.5ml,30000,https://tiki.vn/pjur-gel-boi-tron-goi-1-5ml-p247276420.html?spid=247276426,,,
870,6,Bao Cao Su Sagami Exceed 2000 - Thiết Kế 3D - Hai Lần Thắt - 12s - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-cao-su-sagami-exceed-2000-thiet-ke-3d-hai-lan-that-12s-che-ten-san-pham-p182814108.html?spid=182814109,,,
871,7,Bcs Siêu Mỏng Chống Xuất Sớm Jex Usui Pure Long - Hàng Chính Hãng - Che Tên Sản Phẩm,280000,https://tiki.vn/bcs-sieu-mong-chong-xuat-som-jex-usui-pure-long-hang-chinh-hang-che-ten-san-pham-p253101763.html?spid=253101764,,,
872,8,Bao Cao Su Jex Glamourous Butterfly Dot - Gai nhỏ - Ôm khít - 8s,280000,https://tiki.vn/bao-cao-su-jex-glamourous-butterfly-dot-gai-nho-om-khit-8s-p230013291.html?spid=230013292,,,
873,10,Bao Cao Su 003 Của Nhật Jex Glamourous Butterfly 0.03 Moist - 10s,350000,https://tiki.vn/bao-cao-su-003-cua-nhat-jex-glamourous-butterfly-0-03-moist-10s-p230021068.html?spid=230021069,,,
874,11,Bao Cao Su Sagami Superthin - 10s - Mỏng - Kiểu Truyền Thống - Che Tên Sản Phẩm,140000,https://tiki.vn/bao-cao-su-sagami-superthin-10s-mong-kieu-truyen-thong-che-ten-sp-p182748496.html?spid=182748497,,2.0,280000.0
875,13,Bao Cao Su 0.02 mm - Siêu Mỏng - Có Gel Bôi Trơn 2 Mặt - Của Nhật - Jex IX - 6s,360000,https://tiki.vn/bao-cao-su-0-02-mm-sieu-mong-co-gel-boi-tron-2-mat-cua-nhat-jex-ix-6s-p195235473.html?spid=195235474,,,
876,14,Bao Cao Su Nhiều Chất Bôi Trơn Jex (6s) - Tạo Cảm Giác Mượt Mà - Che Tên Sản Phẩm - SHOP THIÊN THAI,199000,https://tiki.vn/bao-cao-su-nhieu-chat-boi-tron-jex-6s-tao-cam-giac-muot-ma-che-ten-san-pham-shop-thien-thai-p102413064.html?spid=102413065,,,
877,15,Bao Cao Su 0.01 mm - Siêu Mỏng - Gel Tàng Hình - Jex Zone Premium - 5s,650000,https://tiki.vn/bao-cao-su-0-01-mm-sieu-mong-gel-tang-hinh-jex-zone-premium-5s-p195127486.html?spid=195127487,,2.0,1300000.0
878,16,Bao cao su Sagami Feel Up - 10s - Có gai nhỏ - Che Tên Sp,119000,https://tiki.vn/bao-cao-su-sagami-feel-up-10s-co-gai-nho-che-ten-sp-p182829787.html?spid=182829788,,,
879,18,Gel Bôi Trơn Tự Nhiên Sagami Nhật Bản - Trong Suốt - Không Màu - Không Mùi,220000,https://tiki.vn/gel-boi-tron-tu-nhien-sagami-nhat-ban-trong-suot-khong-mau-khong-mui-p252283152.html?spid=252283153,,,
880,19,Bao cao su Sagami Are Are - 10c - Có gai - Che Tên Sp,120000,https://tiki.vn/bao-cao-su-sagami-are-are-10c-co-gai-che-ten-sp-p182816368.html?spid=182816369,,,
881,20,Bao Cao Su Cá Ngựa Đen Kéo Dài Thời Gian Power Men Long Shock Type - Chính Hãng 100% - Che Tên Sản Phẩm,90000,https://tiki.vn/bao-cao-su-ca-ngua-den-keo-dai-thoi-gian-power-men-long-shock-type-chinh-hang-100-che-ten-san-pham-p253104632.html?spid=253104633,,,
882,21,Bao Cao Su Cá Ngựa Đen Power Men Shock Type (H12) - Kéo Dài Quan Hệ - Có Gai Kích Thích - Che Tên Sản Phẩm,90000,https://tiki.vn/bao-cao-su-ca-ngua-den-power-men-shock-type-h12-keo-dai-quan-he-co-gai-kich-thich-che-ten-san-pham-p168232478.html?spid=168232479,,4.0,360000.0
883,22,BCS Sagami White (H3) - Che Tên Sản Phẩm,30000,https://tiki.vn/lo-xit-keo-dai-thoi-gian-quan-he-cua-nhat-ban-black-panther-bcs-sagami-h3-che-ten-san-pham-p167577461.html?spid=167577462,,2.0,60000.0
884,23,"Bao cao su Sagami Spearmint Kéo dài thời gian, Hương bạc hà - Hộp 10 bao",92000,https://tiki.vn/bao-cao-su-sagami-spearmint-keo-dai-thoi-gian-huong-bac-ha-hop-10-bao-p183357089.html?spid=183357090,,,
885,24,Bao cao su Powermen,49000,https://tiki.vn/bao-cao-su-powermen-p13525268.html?spid=13525269,,9.0,441000.0
886,26,Bao cao su Powermen Dotted - Hộp 12 chiếc,59000,https://tiki.vn/bao-cao-su-powermen-dotted-hop-12-chiec-p14780105.html?spid=14780107,,2.0,118000.0
887,27,BAO CAO SU Cực Siêu Mỏng SAGAMI Original 0.02 hộp 2 chiếc,120000,https://tiki.vn/bao-cao-su-cuc-sieu-mong-sagami-original-0-02-hop-2-chiec-p181473412.html?spid=181473413,,,
888,28,Bao Cao Su Masculan Das Kondom Frutti Edition (10 Cái/ Hộp),132000,https://tiki.vn/bao-cao-su-masculan-das-kondom-frutti-edition-10-cai-hop-p2469423.html?spid=2473513,,4.0,528000.0
889,29,Bao Cao Su Okamoto Crown Kích Cỡ Nhỏ (10 Cái),160000,https://tiki.vn/bao-cao-su-okamoto-crown-kich-co-nho-10-cai-p13781150.html?spid=13781151,,7.0,1120000.0
890,31,Bộ 24 Chiếc Bao Cao Su Powermen Gân - Gai Kéo Dài Thời Gian,215000,https://tiki.vn/bo-24-chiec-bao-cao-su-powermen-gan-gai-keo-dai-thoi-gian-p53597018.html?spid=53597019,,21.0,4515000.0
891,32,"[Hộp 10 cái] Bao cao su Shell Cool Prolong kéo dài thời gian, bạc hà mát lạnh",280000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-cool-prolong-bac-ha-mat-lanh-p272413708.html?spid=272413710,,,
892,33,Combo 2 Chai Gel bôi trơn Durex Play Sweet Strawberry Chai 100ml X2,440000,https://tiki.vn/combo-2-chai-gel-boi-tron-durex-play-sweet-strawberry-chai-100ml-x2-p271860277.html?spid=271860278,,,
893,34,Bao cao su Kimono Gold Siêu mỏng 0.02mm - Bôi trơn gốc nước - Hộp 3 bao,49000,https://tiki.vn/bao-cao-su-kimono-gold-sieu-mong-0-02mm-boi-tron-goc-nuoc-hop-3-bao-p183679744.html?spid=183679745,,8.0,392000.0
894,36,Bao cao su sagami 2 cái + Hỗ trợ sinh lý nam Rocket một giờ,245000,https://tiki.vn/bao-cao-su-sagami-2-cai-ho-tro-sinh-ly-nam-rocket-mot-gio-p259645177.html?spid=259645178,,,
895,37,Bao Cao Su Okamoto Skinless Skin Orange Lubricated 10s Hương Cam,99000,https://tiki.vn/bao-cao-su-okamoto-skinless-skin-orange-lubricated-10s-huong-cam-p13779518.html?spid=13779519,,,
896,38,"Bao Cao Su Powermen Gia Đình (Hộp 144 Cái) - Hộp 144 BCS Powermen ôm sát, siêu mỏng, kéo dài thời gian - che tên sp khi giao hàng",949000,https://tiki.vn/bao-cao-su-powermen-gia-dinh-hop-144-cai-hop-144-bcs-powermen-om-sat-sieu-mong-keo-dai-thoi-gian-che-ten-sp-khi-giao-hang-p104818656.html?spid=104818657,,,
897,39,Bao cao su Powermen,589000,https://tiki.vn/bao-cao-su-powermen-p14189191.html?spid=14189193,,2.0,1178000.0
898,0,Bao Cao Su Pleasuremax Durex 3 Cái,70000,https://tiki.vn/bao-cao-su-pleasuremax-durex-3-cai-p151548615.html?spid=151548616,-10%,7.0,490000.0
899,1,Bao cao su DUREX Pleasuremax 56mm (12c),195000,https://tiki.vn/bao-cao-su-durex-pleasuremax-56mm-12c-p273172520.html?spid=273172521,,,
900,2,BCS DUREX dâu 3s + gối đi xe cho bé,140000,https://tiki.vn/bcs-durex-dau-3s-goi-di-xe-cho-be-p273393190.html?spid=273393191,-10%,,
901,3,Bộ 1 hộp bao cao su Durex Performa 12 bao và 1 Durex Fetherlite 12 bao,690000,https://tiki.vn/bo-1-hop-bao-cao-su-durex-performa-12-bao-va-1-durex-fetherlite-12-bao-p197417382.html?spid=197417383,-10%,,
902,5,Bao cao su power men trị xuất tinh sớm h3c,50000,https://tiki.vn/bao-cao-su-power-men-tri-xuat-tinh-som-h3c-p273550726.html?spid=273550727,-46%,,
903,6,Bao Cao Su Power Men Long Shock 12 Chiếc,77000,https://tiki.vn/bao-cao-su-power-men-long-shock-12-chiec-p269902484.html?spid=273679088,-5%,,
904,7,Bao cao su Powermen,174000,https://tiki.vn/bao-cao-su-powermen-p11445644.html?spid=11445646,-5%,23.0,4002000.0
905,8,Combo 2 hộp Bao Cao Su Okamoto Skinless Skin Strawberry Hương Dâu Hộp 10 Cái,256000,https://tiki.vn/combo-2-hop-bao-cao-su-okamoto-skinless-skin-strawberry-huong-dau-hop-10-cai-p84417968.html?spid=84417970,-11%,4.0,1024000.0
906,10,bao cao su Powermen hộp 12 chiếc và Longshock hộp 3 chiếc,120000,https://tiki.vn/bao-cao-su-powermen-hop-12-chiec-va-longshock-hop-3-chiec-p8323281.html?spid=8323283,-5%,20.0,2400000.0
907,11,"[Hộp 12 cái] Bao cao su SO Classic - Mỏng, nhiều gel bôi trơn",144000,https://tiki.vn/hop-12-cai-bao-cao-su-so-classic-mong-nhieu-gel-boi-tron-p205989862.html?spid=205989864,-5%,,
908,13,"[Hộp 12 cái] Bao cao su SO Romantic - Mỏng, hương chocolate kèm 1 chiếc BCS Gun Super Thin",160000,https://tiki.vn/hop-12-cai-bao-cao-su-so-romantic-mong-huong-chocolate-p207439174.html?spid=207439176,-5%,,
909,14,[Hộp 12 cái] Bao cao su SO Ultrathin - Siêu mỏng kèm 1 chiếc BCS Gun Super Thin,160000,https://tiki.vn/hop-12-cai-bao-cao-su-so-ultrathin-sieu-mong-p207442766.html?spid=207442768,,1.0,160000.0
910,15,"[Hộp 12 cái] Bao cao su SO Sweet Love - Mỏng, hương dâu kèm 1 chiếc BCS Gun Super Thin",160000,https://tiki.vn/hop-12-cai-bao-cao-su-so-sweet-love-mong-huong-dau-p207438754.html?spid=207438756,,,
911,16,[Hộp 12 cái] Bao cao su Muaisi Imported Latex Blue - Có hạt,81000,https://tiki.vn/hop-12-cai-bao-cao-su-muaisi-imported-latex-blue-co-hat-p155763689.html?spid=155763691,,3.0,243000.0
912,18,[Hộp 4 cái] Bao cao su Nakanishi - Siêu mỏng 0.03mm - Hương cam kèm 1 chiếc BCS Gun Super Thin,190000,https://tiki.vn/hop-4-cai-bao-cao-su-nakanishi-sieu-mong-0-03mm-huong-cam-kem-1-chiec-bcs-gun-super-thin-p141582798.html?spid=141582800,,,
913,19,[Hộp 10 cái] Bao cao su Shell Seahorse - Kéo dài thời gian kèm 1 chiếc BCS Gun Super Thin,150000,https://tiki.vn/hop-10-cai-bao-cao-su-shell-seahorse-keo-dai-thoi-gian-kem-1-chiec-bcs-gun-super-thin-p143598929.html?spid=143598931,,1.0,150000.0
914,20,[Hộp 4 cái] Bao cao su Nakanishi - Siêu mỏng 0.03mm - Hương dâu,171000,https://tiki.vn/hop-4-cai-bao-cao-su-nakanishi-sieu-mong-0-03mm-huong-dau-p23891397.html?spid=54025653,,1.0,171000.0
915,21,[Hộp 4 cái] Bao cao su Nakanishi - Siêu mỏng 0.03mm - Hương cam,171000,https://tiki.vn/hop-4-cai-bao-cao-su-nakanishi-sieu-mong-0-03mm-huong-cam-p23893067.html?spid=54025644,,,
916,22,"[Hộp 10 cái] Bao cao su Muaisi Hồng - Nhiều gel, siêu mỏng kèm 1 chiếc BCS Gun Super Thin",70000,https://tiki.vn/hop-10-cai-bao-cao-su-muaisi-hong-nhieu-gel-sieu-mong-kem-1-chiec-bcs-gun-super-thin-p145558235.html?spid=145558237,,5.0,350000.0
917,23,"[Hộp 10 cái] Bao cao su Muaisi Cool - Siêu điểm nổi, mát lạnh kèm 1 chiếc BCS Gun Super Thin",70000,https://tiki.vn/hop-10-cai-bao-cao-su-muaisi-cool-sieu-diem-noi-mat-lanh-kem-1-chiec-bcs-gun-super-thin-p145550863.html?spid=145550865,,3.0,210000.0
918,24,[Hộp 144 cái] Bao cao su OKHQ - Hương bạc hà kèm 1 chiếc BCS Gun Super Thin,220000,https://tiki.vn/hop-144-cai-bao-cao-su-okhq-huong-bac-ha-kem-1-chiec-bcs-gun-super-thin-p145429449.html?spid=145429451,,6.0,1320000.0
919,26,[Hộp 10 cái] Bao cao su Toshiro Long Shock 4in1 - Kéo dài thời gian kèm 1 chiếc BCS Gun Super Thin,60000,https://tiki.vn/hop-10-cai-bao-cao-su-toshiro-long-shock-4in1-keo-dai-thoi-gian-kem-1-chiec-bcs-gun-super-thin-p145410253.html?spid=145410255,,2.0,120000.0
920,27,Bao cao su SafeFit Prolong Kéo dài thời gian Hộp 3 cái,28000,https://tiki.vn/bao-cao-su-safefit-prolong-keo-dai-thoi-gian-hop-3-cai-p273745280.html?spid=273745281,,,
921,28,"Bao cao su Ritex RR.1, Cảm Xúc Mãnh Liệt, siêu bền, hộp 3 chiếc",53000,https://tiki.vn/bao-cao-su-ritex-rr-1-cam-xuc-manh-liet-p74304218.html?spid=74304219,,8.0,424000.0
922,29,"Bộ 02 hộp bao cao su Extra Dunn, siêu mỏng cao cấp, hộp 3 chiếc",170000,https://tiki.vn/bo-02-hop-bao-cao-su-ritex-extra-duun-om-sat-hop-3-chiec-p181681054.html?spid=181681055,,,
923,31,"Bao Cao Su Sagami Original Siêu Mỏng 0,01 mm Nhật Bản, Hộp 5 chiếc",565000,https://tiki.vn/bao-cao-su-sagami-original-sieu-mong-0-01-mm-nhat-ban-hop-5-chiec-p103456904.html?spid=187015160,,6.0,3390000.0
924,32,Bao cao su Sagami Love Me Gold - Kiểu truyền thống - Hộp 10 chiếc,104500,https://tiki.vn/bao-cao-su-sagami-love-me-gold-kieu-truyen-thong-hop-10-chiec-p108535231.html?spid=187058679,,,
925,33,Hộp 2 Cái Bao Cao Su Sagami Original 0.02 Hàng Chính Hãng - TẶNG Bao Cao Su,71000,https://tiki.vn/hop-2-cai-bao-cao-su-sagami-original-0-02-hang-chinh-hang-tang-bao-cao-su-p58811359.html?spid=187048937,,,
926,34,Hai Hộp Bao Cao Su SAGAMI Xtreme White Box Type E - Mẫu Mới - Gân Gai - MADE IN JAPAN - Hàng Chính Hãng - 10 Cái/Hộp,256500,https://tiki.vn/hai-hop-bao-cao-su-sagami-xtreme-white-box-type-e-mau-moi-gan-gai-made-in-japan-hang-chinh-hang-10-cai-hop-p59117883.html?spid=187856222,,3.0,769500.0
927,36,Bao cao su SAGAMI ARE - ARE (HỘP 5),80750,https://tiki.vn/bao-cao-su-sagami-are-are-hop-5-p169606524.html?spid=187859969,,,
928,37,"Bao cao su Sagami Love Me Gold - thương hiệu Nhật Bản siêu mỏng, trơn, không mùi - Hộp 10 cái",71000,https://tiki.vn/bao-cao-su-sagami-love-me-gold-bcs-nhat-sieu-mong-tron-khong-mui-hop-10c-screte-store-p135718394.html?spid=187058492,,,
929,38,Combo Bao Cao Su LifeStyles Classic Ôm Sát Cao Cấp Hộp 12 bao + Gel Bôi Trơn Tinh Chất Lô Hội LifeStyles Aloe 50ml,195000,https://tiki.vn/combo-bao-cao-su-lifestyles-classic-om-sat-cao-cap-hop-12-bao-gel-boi-tron-tinh-chat-lo-hoi-lifestyles-aloe-50ml-p126945316.html?spid=126945318,,38.0,7410000.0
930,39,"Bao Cao Su Sagami Exceed 2000 Siêu Mỏng 0,03 mm Hai Lớp Lượn Sóng Hộp 12 Chiếc Nhật Bản",114000,https://tiki.vn/bao-cao-su-sagami-exceed-2000-sieu-mong-0-03-mm-hai-lop-luon-song-hop-12-chiec-nhat-ban-p103456845.html?spid=187897573,,6.0,684000.0
931,0,Bao cao su Sagami Miracle Size 49mm thiết kế 3D ôm khít hộp 10 bao nhập khẩu Nhật Bản,90000,https://tiki.vn/bao-cao-su-sagami-miracle-size-49mm-thiet-ke-3d-om-khit-hop-10-bao-nhap-khau-nhat-ban-p242079066.html?spid=242079070,-40%,,
932,1,Bao cao su Powermen INVI 0.03 Longshock 3C,14000,https://tiki.vn/bao-cao-su-powermen-invi-0-03-longshock-3c-p2324067.html?spid=2357493,-86%,26.0,364000.0
933,2,Gel bôi trơn Durex Gel Play Strawberry - QuaTangMe Extaste,214000,https://tiki.vn/gel-boi-tron-durex-gel-play-strawberry-100ml-p270988936.html?spid=191140611,-52%,2.0,428000.0
934,3,Bao cao su Durex Naughty Chocolate,60000,https://tiki.vn/bao-cao-su-durex-naughty-chocolate-p172858459.html?spid=172858461,-62%,5.0,300000.0
935,5,Bao cao su SafeFit Comfortable Size 52 hộp 12 cái,73000,https://tiki.vn/bao-cao-su-safefit-comfortable-size-52-hop-12-cai-p273746189.html?spid=273746190,-24%,,
936,6,Bao cao su Guardian hộp 3 cái Mỏng trơn,15000,https://tiki.vn/bao-cao-su-guardian-hop-3-cai-mong-tron-p272857530.html?spid=272857531,-42%,5.0,75000.0
937,7,Bao Cao Su Size 49mm mỏng trơn Power Men Tighter Ultrathin (H3) - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,50000,https://tiki.vn/bao-cao-su-size-49mm-mong-tron-power-men-tighter-ultrathin-h3-hang-chinh-hang-100-che-ten-san-pham-p176167673.html?spid=176167674,-41%,,
938,8,Combo 3 Hộp Bao Cao Su Rẻ Power Men Super Thin - Tặng Kèm Gói Gel Jex Nhật - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,260000,https://tiki.vn/combo-3-hop-bao-cao-su-re-power-men-super-thin-tang-kem-goi-gel-jex-nhat-hang-chinh-hang-100-che-ten-san-pham-p76467231.html?spid=76467232,,1.0,260000.0
939,10,Chai Xịt Bamboo Delay Spray (12ml) Chống Xuất Tinh Sớm Hiệu Quả Cho Nam Giới - Kèm BCS Powermen (1c) Và Gel Gói Jex Nhật - Che Tên Sản Phẩm,650000,https://tiki.vn/chai-xit-bamboo-delay-spray-12ml-chong-xuat-tinh-som-hieu-qua-cho-nam-gioi-kem-bcs-powermen-1c-va-gel-goi-jex-nhat-che-ten-san-pham-p108092992.html?spid=273369930,,,
940,11,Bcs Okamoto - Siêu Mỏng 0.02mm - Hydro PU - Chính Hãng Nhật Bản - 3s,230000,https://tiki.vn/bcs-okamoto-sieu-mong-0-02mm-hydro-pu-chinh-hang-nhat-ban-3s-p195926626.html?spid=195926627,,,
941,13,BCS Sagami Superthin - H10 - Mỏng - Kiểu Truyền Thống - Che Tên SP,140000,https://tiki.vn/bcs-sagami-superthin-h10-mong-kieu-truyen-thong-che-ten-sp-p182804114.html?spid=182804115,,,
942,14,Bao Cao Su Không Mùi Của Nhật Sagami Love Me Orange (Hộp 10 Chiếc) - Hàng Chính Hãng - Che Tên Sản Phẩm,119000,https://tiki.vn/bao-cao-su-khong-mui-cua-nhat-sagami-love-me-orange-hop-10-chiec-hang-chinh-hang-che-ten-san-pham-p91961128.html?spid=91961129,,1.0,119000.0
943,15,Bao Cao Su Mỏng Trơn Power Men Superthin Type (Hộp 12 Chiếc) - Shop Adam,99000,https://tiki.vn/bao-cao-su-mong-tron-power-men-superthin-type-hop-12-chiec-shop-adam-p144483172.html?spid=144483173,,1.0,99000.0
944,16,Bao Cao Su Không Mùi Cao Cấp Jex Glamourous Butterfly 0.03 Moist (Hộp 10 Chiếc) - Siêu Mỏng Chỉ 0.03mm - Nhiều Chất Bôi Trơn - Che Tên Sản Phẩm,350000,https://tiki.vn/bao-cao-su-khong-mui-cao-cap-jex-glamourous-butterfly-0-03-moist-hop-10-chiec-sieu-mong-chi-0-03mm-nhieu-chat-boi-tron-che-ten-san-pham-p78948234.html?spid=78948235,,14.0,4900000.0
945,18,BCS 002 Sagami Extra - 3s - Nhiều Gel - Siêu Mỏng - Che Tên SP,199000,https://tiki.vn/bcs-002-sagami-extra-3s-nhieu-gel-sieu-mong-che-ten-sp-p182787301.html?spid=182787302,,,
946,19,Bcs Sagami 002 - Siêu mỏng - Non Latex - 2s - Che Tên Sản Phẩm,90000,https://tiki.vn/bcs-sagami-002-sieu-mong-non-latex-2s-che-ten-san-pham-p182969876.html?spid=182969877,,,
947,20,Bcs Sagami Original 0.02 Quick - Siêu Mỏng - Non Latex - 6s - Che Tên Sản Phẩm,280000,https://tiki.vn/bcs-sagami-original-0-02-quick-sieu-mong-non-latex-6s-che-ten-san-pham-p182976029.html?spid=182976030,,,
948,21,"Combo 2 Bao cao su 2 lần lượn sóng, màu tím, không mùi, siêu mỏng Sagami Exceed 2000 Hộp 12 cái + Tặng ngay 1 hộp bao cao su siêu mỏng Sagami Xtremes White 3 cái",260000,https://tiki.vn/combo-2-bao-cao-su-2-lan-luon-song-mau-tim-khong-mui-sieu-mong-sagami-exceed-2000-hop-12-cai-tang-ngay-1-hop-bao-cao-su-sieu-mong-sagami-xtremes-white-3-cai-p65485720.html?spid=78945784,,,
949,22,Bao Cao Su Cao Cấp Siêu Mỏng Ôm Khít Jex Glamourous Butterfly 0.03 Moist (H10) + Bcs Siêu Mỏng Nhiều Chất Bôi Trơn Sagami 0.02 Extra (H3) - Hàng Chính Hãng 100% - Che Tên Sản Phẩm,450000,https://tiki.vn/bao-cao-su-cao-cap-sieu-mong-om-khit-jex-glamourous-butterfly-0-03-moist-h10-bcs-sieu-mong-nhieu-chat-boi-tron-sagami-0-02-extra-h3-hang-chinh-hang-100-che-ten-san-pham-p154171820.html?spid=154171821,,1.0,450000.0
950,23,Bao Cao Su Gai Jex Glamourous Butterfly Dot Type (H8) - Kèm BCS Có Gai Durex Pleasuremax (H3) - 100% Hàng Chính Hãng - Che Tên Sản Phẩm,399000,https://tiki.vn/bao-cao-su-gai-jex-glamourous-butterfly-dot-type-h8-kem-bcs-co-gai-durex-pleasuremax-h3-100-hang-chinh-hang-che-ten-san-pham-p153597262.html?spid=153597263,,6.0,2394000.0
951,24,Bao Cao Su Mỏng Sagami Exceed 2000 - 12s - Nhập Khẩu Nhật Bản,120000,https://tiki.vn/bao-cao-su-mong-sagami-exceed-2000-12s-nhap-khau-nhat-ban-p214822418.html?spid=214822419,,,
